dns.id	ip.src	ip.dst	frame.time_epoch	dns.qry.type	dns.qry.name.len	dns.qry.name	frame.len	dns.resp.ttl	dns.cname	dns.a	dns.aaaa	dns.txt
"0x000003e9"	"187.124.15.148"	"187.124.15.221"	"1505818665.340654000"	"28"	"18"	"eventonlinenews.be"	"139"	"234"				
"0x0000d6a3"	"187.124.15.148"	"187.124.15.221"	"1505818665.341066000"	"1"	"18"	"eventonlinenews.be"	"98"	"234"		"94.126.49.42"		
"0x00009926"	"187.124.15.148"	"187.124.15.221"	"1505818665.342477000"	"15"	"18"	"eventonlinenews.be"	"110"	"234"				
"0x00003463"	"187.124.15.148"	"187.124.15.221"	"1505818665.343714000"	"28"	"14"	"bounces.ris.be"	"135"	"142"				
"0x0000fef8"	"207.125.69.158"	"187.124.15.148"	"1505818665.345358000"	"16"	"233"	"3.1o19sr00n5q1o89op335s975r8o2p7358p77q7s9so7s45n9r698r845r88sq62.8s6p8r741p635393648s2q125s12qrn970o3ps9rr7q5s1q032oo88804o3ns9o.rr02019721s3o34s3s589408r09s3705r7q42r9noq.20o54606o9751np02912639s50q9rr37n362o7n3.i.03.s.sophosxl.net"	"415"	"300,300,300"				"x c"
"0x00005882"	"187.124.15.148"	"187.124.45.219"	"1505818665.345516000"	"16"	"233"	"3.1o19sr00n5q1o89op335s975r8o2p7358p77q7s9so7s45n9r698r845r88sq62.8s6p8r741p635393648s2q125s12qrn970o3ps9rr7q5s1q032oo88804o3ns9o.rr02019721s3o34s3s589408r09s3705r7q42r9noq.20o54606o9751np02912639s50q9rr37n362o7n3.i.03.s.sophosxl.net"	"313"	"300"				"x c"
"0x0000b6eb"	"243.212.138.155"	"187.124.15.148"	"1505818665.359674000"	"16"	"215"	"3.1o19sr00n5pq0s9op374psq0r8p293o0r177q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195q70on990s9pq2n0.r2264n9021sop664755ro204.ps73o18s3450s241o74o04nqrr9r77412s54opsq.i.08.s.sophosxl.net"	"279"					
"0x00001c84"	"187.124.15.148"	"187.124.187.212"	"1505818665.359750000"	"16"	"215"	"3.1o19sr00n5pq0s9op374psq0r8p293o0r177q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195q70on990s9pq2n0.r2264n9021sop664755ro204.ps73o18s3450s241o74o04nqrr9r77412s54opsq.i.08.s.sophosxl.net"	"279"					
"0x0000d06e"	"79.231.118.246"	"187.124.15.148"	"1505818665.363839000"	"1"	"14"	"bounces.ris.be"	"94"	"60"		"94.126.48.114"		
"0x0000574e"	"187.124.15.148"	"187.124.15.221"	"1505818665.363923000"	"1"	"14"	"bounces.ris.be"	"94"	"60"		"94.126.48.114"		
"0x00005be7"	"207.126.93.146"	"187.124.15.148"	"1505818665.366673000"	"16"	"239"	"3.1o19sr00o8nnnq3rp37437pqr8rqp7ro4177q7s9so7s45n9r628917q366o5p2.n84p1r741p635393648s2o6q13793o0r23451p3pr4873393p1qo08p07rss3rn.r21943qo929pns005o3pp76q6qpns554r79q7rpns970o957.4q088423p59n1qs9ns8q470qs5npnrq53250no3o.i.00.s.sophosxl.net"	"421"	"300,300,300"				"x c"
"0x00000124"	"187.124.15.148"	"187.124.11.212"	"1505818665.366834000"	"16"	"239"	"3.1o19sr00o8nnnq3rp37437pqr8rqp7ro4177q7s9so7s45n9r628917q366o5p2.n84p1r741p635393648s2o6q13793o0r23451p3pr4873393p1qo08p07rss3rn.r21943qo929pns005o3pp76q6qpns554r79q7rpns970o957.4q088423p59n1qs9ns8q470qs5npnrq53250no3o.i.00.s.sophosxl.net"	"319"	"300"				"x c"
"0x000085d0"	"203.219.233.150"	"187.124.15.148"	"1505818665.383432000"	"16"	"217"	"3.1o19sr00nn3osn8qp37415pqr8r709nsq877q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpos17s4n02082oo3ps0ss8s8qr.p9114op23rror66r28q52r380n.65qs89s648909897p24n85s219o7pn5r81578o8o.i.03.s.sophosxl.net"	"281"					
"0x00005352"	"187.124.15.148"	"187.124.55.186"	"1505818665.383509000"	"16"	"217"	"3.1o19sr00nn3osn8qp37415pqr8r709nsq877q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpos17s4n02082oo3ps0ss8s8qr.p9114op23rror66r28q52r380n.65qs89s648909897p24n85s219o7pn5r81578o8o.i.03.s.sophosxl.net"	"281"					
"0x00004e6b"	"203.182.164.218"	"187.124.15.148"	"1505818665.383674000"	"16"	"35"	"33.233.229.192.ip.00.s.sophosxl.net"	"112"	"10"				""
"0x0000e800"	"187.124.15.148"	"187.124.27.211"	"1505818665.383756000"	"16"	"35"	"33.233.229.192.ip.00.s.sophosxl.net"	"112"	"10"				""
"0x0000aea1"	"207.124.27.243"	"187.124.15.148"	"1505818665.393630000"	"16"	"240"	"4.1o18sr00o8nnnq3rp37437pqr8rqp7ro4177q7s9so7s45n9r628917q366o5p2.n84p1r741p635393648s20s37o268p55o5334o17np9r705s352nr7np5p9nsqn.po267on71rqpp06q3653n943r7o20s6p389r7rpns970o957826n0r1snoq8091.1qq021r29.s4rr01q8o0237n9p.i.00.s.sophosxl.net"	"422"	"300,300,300"				"x u"
"0x0000305e"	"187.124.15.148"	"187.124.11.212"	"1505818665.393788000"	"16"	"240"	"4.1o18sr00o8nnnq3rp37437pqr8rqp7ro4177q7s9so7s45n9r628917q366o5p2.n84p1r741p635393648s20s37o268p55o5334o17np9r705s352nr7np5p9nsqn.po267on71rqpp06q3653n943r7o20s6p389r7rpns970o957826n0r1snoq8091.1qq021r29.s4rr01q8o0237n9p.i.00.s.sophosxl.net"	"320"	"300"				"x u"
"0x00001a09"	"203.222.229.153"	"187.124.15.148"	"1505818665.421117000"	"16"	"37"	"fgngvp1.qzpqa.arg.m.00.s.sophosxl.net"	"141"	"10"				"w u h 0 0	#f38837961d9cb6c0"
"0x0000ac38"	"187.124.15.148"	"187.124.27.211"	"1505818665.421251000"	"16"	"37"	"fgngvp1.qzpqa.arg.m.00.s.sophosxl.net"	"141"	"10"				"w u h 0 0	#f38837961d9cb6c0"
"0x0000afd0"	"203.182.170.248"	"187.124.15.148"	"1505818665.425080000"	"16"	"34"	"239.20.20.104.ip.00.s.sophosxl.net"	"111"	"10"				""
"0x0000f6ca"	"187.124.15.148"	"187.124.27.211"	"1505818665.425192000"	"16"	"34"	"239.20.20.104.ip.00.s.sophosxl.net"	"111"	"10"				""
"0x000060b0"	"203.182.164.218"	"187.124.15.148"	"1505818665.450311000"	"16"	"35"	"130.206.58.216.ip.00.s.sophosxl.net"	"112"	"10"				""
"0x000083b4"	"187.124.15.148"	"187.124.27.211"	"1505818665.450426000"	"16"	"35"	"130.206.58.216.ip.00.s.sophosxl.net"	"112"	"10"				""
"0x00006517"	"203.182.164.218"	"187.124.15.148"	"1505818665.462826000"	"16"	"34"	"136.215.8.195.ip.00.s.sophosxl.net"	"126"	"10"				"n 195.8.215.136"
"0x0000cb07"	"187.124.15.148"	"187.124.27.211"	"1505818665.462948000"	"16"	"34"	"136.215.8.195.ip.00.s.sophosxl.net"	"126"	"10"				"n 195.8.215.136"
"0x0000f3c6"	"203.222.229.153"	"187.124.15.148"	"1505818665.464278000"	"16"	"42"	"ehz-fgngvp.cvatqbz.arg.m.00.s.sophosxl.net"	"146"	"10"				"w u h 8 0	#9af7813e55031c37"
"0x0000071a"	"187.124.15.148"	"187.124.27.211"	"1505818665.464409000"	"16"	"42"	"ehz-fgngvp.cvatqbz.arg.m.00.s.sophosxl.net"	"146"	"10"				"w u h 8 0	#9af7813e55031c37"
"0x000045de"	"203.222.229.153"	"187.124.15.148"	"1505818665.484179000"	"16"	"45"	"jjj.tbbtyrgntfreivprf.pbz.m.00.s.sophosxl.net"	"149"	"10"				"w u l 2 0	#92736213a8348cf6"
"0x0000dc44"	"187.124.15.148"	"187.124.27.211"	"1505818665.484314000"	"16"	"45"	"jjj.tbbtyrgntfreivprf.pbz.m.00.s.sophosxl.net"	"149"	"10"				"w u l 2 0	#92736213a8348cf6"
"0x0000de91"	"207.125.69.158"	"187.124.15.148"	"1505818665.486674000"	"16"	"213"	"3.1o19sr00nn3osn8qp375p9pqr8s1866p5677q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss17r411q0470on990s9nq2n0.r2445p8704s1qpr9o2694r.o19n5p0491s458nq567910osqq48npr5p38s812o.i.03.s.sophosxl.net"	"277"					
"0x0000572c"	"187.124.15.148"	"187.124.55.186"	"1505818665.486771000"	"16"	"213"	"3.1o19sr00nn3osn8qp375p9pqr8s1866p5677q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss17r411q0470on990s9nq2n0.r2445p8704s1qpr9o2694r.o19n5p0491s458nq567910osqq48npr5p38s812o.i.03.s.sophosxl.net"	"277"					
"0x00000f43"	"203.182.164.218"	"187.124.15.148"	"1505818665.493329000"	"16"	"39"	"jjj.qnvylzbgvba.pbz.m.00.s.sophosxl.net"	"256"	"10"				"w l h 31 2530314	!5Y1,2I=?!L5-BE!DM)H;UQ6^64F;K.^W?95K$:1P7E3WT!\E&`P&*1#?`]-:GWU9-CT\1KQU1G!"&)KZM?556+=U`E)F?]K6$5ERWV9@ #648d9a85127b643e"
"0x000011d7"	"187.124.15.148"	"187.124.27.211"	"1505818665.493477000"	"16"	"39"	"jjj.qnvylzbgvba.pbz.m.00.s.sophosxl.net"	"256"	"10"				"w l h 31 2530314	!5Y1,2I=?!L5-BE!DM)H;UQ6^64F;K.^W?95K$:1P7E3WT!\E&`P&*1#?`]-:GWU9-CT\1KQU1G!"&)KZM?556+=U`E)F?]K6$5ERWV9@ #648d9a85127b643e"
"0x0000b9c9"	"187.124.15.148"	"187.124.21.252"	"1505818665.515206000"	"1"	"27"	"pool-pebblemedia.adhese.com"	"123"	"359,359"		"37.72.160.14,37.72.160.15"		
"0x000063b3"	"187.124.15.148"	"187.124.21.252"	"1505818665.520103000"	"1"	"23"	"e8960.e2.akamaiedge.net"	"103"	"19"		"23.47.58.195"		
"0x00002def"	"187.124.15.148"	"187.124.21.252"	"1505818665.520329000"	"1"	"27"	"pool-pebblemedia.adhese.com"	"123"	"359,359"		"37.72.160.14,37.72.160.15"		
"0x000005a1"	"187.124.15.148"	"187.124.21.252"	"1505818665.521182000"	"28"	"27"	"pool-pebblemedia.adhese.com"	"149"	"3599"				
"0x00009319"	"207.124.27.243"	"187.124.15.148"	"1505818665.525039000"	"16"	"239"	"3.1o19sr00o8nnnq37p37651pqr8p2p90p2r77q7s9so7s45n9r628917q366o5p2.n84p1r741p635393648s2o6q13793o0r23451p3pr4873393p1oo18603rrs8rn.r21943qo929pns005o3pp76q6qpns554r79q7rpns970o957.5nq6s9o9o4085n7090234q6s5r1985p0sp1676q5.i.00.s.sophosxl.net"	"421"	"300,300,300"				"x c"
"0x0000440d"	"187.124.15.148"	"187.124.11.212"	"1505818665.525208000"	"16"	"239"	"3.1o19sr00o8nnnq37p37651pqr8p2p90p2r77q7s9so7s45n9r628917q366o5p2.n84p1r741p635393648s2o6q13793o0r23451p3pr4873393p1oo18603rrs8rn.r21943qo929pns005o3pp76q6qpns554r79q7rpns970o957.5nq6s9o9o4085n7090234q6s5r1985p0sp1676q5.i.00.s.sophosxl.net"	"319"	"300"				"x c"
"0x00007a49"	"207.222.232.214"	"187.124.15.148"	"1505818665.549218000"	"16"	"215"	"3.1o19sr00n5pq0s9op374s7q0r83916s86p77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195p70on990s9pq2n0.r2264n9021sop664755ro204.op99s9r966q06s1r96pr9800qn5p36o0rnsp694n.i.08.s.sophosxl.net"	"279"					
"0x00002fce"	"187.124.15.148"	"187.124.187.212"	"1505818665.549320000"	"16"	"215"	"3.1o19sr00n5pq0s9op374s7q0r83916s86p77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195p70on990s9pq2n0.r2264n9021sop664755ro204.op99s9r966q06s1r96pr9800qn5p36o0rnsp694n.i.08.s.sophosxl.net"	"279"					
"0x00008aaf"	"203.222.229.153"	"187.124.15.148"	"1505818665.551099000"	"16"	"35"	"243.143.27.104.ip.04.s.sophosxl.net"	"112"	"10"				""
"0x0000c331"	"187.124.15.148"	"187.124.21.252"	"1505818665.551203000"	"16"	"35"	"243.143.27.104.ip.04.s.sophosxl.net"	"112"	"10"				""
"0x0000b525"	"87.151.188.211"	"187.124.15.148"	"1505818665.556949000"	"1"	"22"	"e673.e9.akamaiedge.net"	"102"	"20"		"23.206.22.161"		
"0x000047a1"	"187.124.15.148"	"187.124.61.156"	"1505818665.575339000"	"1"	"13"	"discordapp.io"	"93"	"281"		"127.0.0.1"		
"0x0000123c"	"187.124.15.148"	"187.124.61.156"	"1505818665.575921000"	"28"	"13"	"discordapp.io"	"139"	"259"				
"0x0000f2ff"	"187.124.15.148"	"187.124.61.156"	"1505818665.577214000"	"1"	"13"	"discordapp.io"	"93"	"281"		"127.0.0.1"		
"0x0000663e"	"79.117.119.183"	"187.124.15.148"	"1505818665.622343000"	"1"	"25"	"e3073.dscd.akamaiedge.net"	"105"	"20"		"92.122.201.166"		
"0x00001907"	"187.124.15.148"	"187.124.245.123"	"1505818665.625204000"	"16"	"34"	"38.201.58.216.ip.06.s.sophosxl.net"	"98"					
"0x000042dd"	"203.182.86.180"	"187.124.15.148"	"1505818665.631189000"	"16"	"34"	"40.201.58.216.ip.00.s.sophosxl.net"	"111"	"10"				""
"0x0000c4e0"	"187.124.15.148"	"187.124.27.211"	"1505818665.631278000"	"16"	"34"	"40.201.58.216.ip.00.s.sophosxl.net"	"111"	"10"				""
"0x0000f588"	"87.151.188.214"	"187.124.15.148"	"1505818665.637911000"	"1"	"25"	"e3073.dscd.akamaiedge.net"	"105"	"20"		"92.122.201.166"		
"0x0000ec5c"	"187.124.15.148"	"187.124.21.252"	"1505818665.637994000"	"1"	"25"	"e3073.dscd.akamaiedge.net"	"105"	"20"		"92.122.201.166"		
"0x0000c357"	"187.124.15.148"	"187.124.23.148"	"1505818665.638012000"	"28"	"17"	"dc1tmp.winad.priv"	"128"	"1530"				
"0x000031c5"	"203.182.164.218"	"187.124.15.148"	"1505818665.638061000"	"16"	"91"	"1.qvss-2s16-2s6261397-2stvs-2qnavz-2qqverpg-280-29-2rtvs.prq.fnfpqa.pbz.m.04.s.sophosxl.net"	"195"	"10"				"w u h 8 0	#796d8118f83f6aa7"
"0x0000fd0f"	"187.124.15.148"	"187.124.21.252"	"1505818665.638199000"	"16"	"91"	"1.qvss-2s16-2s6261397-2stvs-2qnavz-2qqverpg-280-29-2rtvs.prq.fnfpqa.pbz.m.04.s.sophosxl.net"	"195"	"10"				"w u h 8 0	#796d8118f83f6aa7"
"0x0000ce74"	"187.124.15.148"	"187.124.239.122"	"1505818665.641720000"	"12"	"41"	"lb._dns-sd._udp.0.248.48.138.in-addr.arpa"	"167"	"3600"				
"0x0000f28a"	"203.182.86.180"	"187.124.15.148"	"1505818665.644215000"	"16"	"31"	"f0.2zqa.arg.m.06.s.sophosxl.net"	"141"	"10"				"w u h 2 0	!2`+5 #c9c901907b95df53"
"0x00002688"	"187.124.15.148"	"187.124.245.123"	"1505818665.644339000"	"16"	"31"	"f0.2zqa.arg.m.06.s.sophosxl.net"	"141"	"10"				"w u h 2 0	!2`+5 #c9c901907b95df53"
"0x0000e876"	"187.124.15.148"	"187.124.21.252"	"1505818665.651383000"	"1"	"16"	"c.pebblemedia.be"	"268"	"175,175,59,59,59,59,59,59,59,59"	"cdn.pebblemedia.be,debp0sbrwcnr4.cloudfront.net"	"54.192.129.70,54.192.129.37,54.192.129.126,54.192.129.128,54.192.129.51,54.192.129.44,54.192.129.129,54.192.129.121"		
"0x00000030"	"203.182.170.159"	"187.124.15.148"	"1505818665.654842000"	"16"	"75"	"1.qvss-2s16-2s7129154-2s-5s300k170-2rwct.prq.fnfpqa.pbz.m.04.s.sophosxl.net"	"179"	"10"				"w u h 8 0	#796d8118f83f6aa7"
"0x000064ee"	"203.182.164.218"	"187.124.15.148"	"1505818665.654946000"	"16"	"44"	"jjj.tbbtyrgntznantre.pbz.m.00.s.sophosxl.net"	"148"	"10"				"w u h 8 0	#b6a8103b799041b7"
"0x00002237"	"187.124.15.148"	"187.124.21.252"	"1505818665.655001000"	"16"	"75"	"1.qvss-2s16-2s7129154-2s-5s300k170-2rwct.prq.fnfpqa.pbz.m.04.s.sophosxl.net"	"179"	"10"				"w u h 8 0	#796d8118f83f6aa7"
"0x0000645a"	"187.124.15.148"	"187.124.27.211"	"1505818665.655070000"	"16"	"44"	"jjj.tbbtyrgntznantre.pbz.m.00.s.sophosxl.net"	"148"	"10"				"w u h 8 0	#b6a8103b799041b7"
"0x00000c69"	"203.182.170.159"	"187.124.15.148"	"1505818665.658648000"	"16"	"35"	"166.201.122.92.ip.04.s.sophosxl.net"	"112"	"10"				""
"0x000022d3"	"187.124.15.148"	"187.124.21.252"	"1505818665.658761000"	"16"	"35"	"166.201.122.92.ip.04.s.sophosxl.net"	"112"	"10"				""
"0x0000f32f"	"203.182.86.180"	"187.124.15.148"	"1505818665.660632000"	"16"	"86"	"1.qvss-2sgrzcyngrf-2svzntrf-2spybfr-5s54k54-2rcat.nx-af.fnfpqa.pbz.m.04.s.sophosxl.net"	"190"	"10"				"w u h 2 0	#b5e61cba05212d87"
"0x0000f2d3"	"187.124.15.148"	"187.124.21.252"	"1505818665.660767000"	"16"	"86"	"1.qvss-2sgrzcyngrf-2svzntrf-2spybfr-5s54k54-2rcat.nx-af.fnfpqa.pbz.m.04.s.sophosxl.net"	"190"	"10"				"w u h 2 0	#b5e61cba05212d87"
"0x0000ae66"	"187.124.15.148"	"187.124.239.122"	"1505818665.667916000"	"12"	"27"	"154.252.48.138.in-addr.arpa"	"153"	"3600"				
"0x0000ed64"	"187.124.15.148"	"187.124.13.153"	"1505818665.678843000"	"12"	"24"	"37.5.48.138.in-addr.arpa"	"150"	"3600"				
"0x00006d3b"	"187.124.15.148"	"187.124.13.146"	"1505818665.687013000"	"12"	"27"	"154.252.48.138.in-addr.arpa"	"153"	"3600"				
"0x0000f5ca"	"9.110.77.189"	"187.124.15.148"	"1505818665.691536000"	"1"	"23"	"e11190.g.akamaiedge.net"	"103"	"20"		"92.122.200.233"		
"0x00004193"	"207.124.27.243"	"187.124.15.148"	"1505818665.692752000"	"16"	"249"	"3.1o19sr00n7894739p37477pq1pr155611777q7s9so7s45n9r6snqp2r14740s2.0n0p1r741p635393648s2o9159591o88r3oq7s5pr72441s002qo0871rnrpqno.s1105q8025snp36p73r3p47qr5qr6344r7q5065pp970o9576p7r980sno.osp41711p07o7q799n4rqo8oo202q251o2q5369o.i.00.s.sophosxl.net"	"431"	"300,300,300"				"x c"
"0x000028e3"	"187.124.15.148"	"187.124.11.159"	"1505818665.692918000"	"16"	"249"	"3.1o19sr00n7894739p37477pq1pr155611777q7s9so7s45n9r6snqp2r14740s2.0n0p1r741p635393648s2o9159591o88r3oq7s5pr72441s002qo0871rnrpqno.s1105q8025snp36p73r3p47qr5qr6344r7q5065pp970o9576p7r980sno.osp41711p07o7q799n4rqo8oo202q251o2q5369o.i.00.s.sophosxl.net"	"329"	"300"				"x c"
"0x0000e750"	"87.151.188.213"	"187.124.15.148"	"1505818665.699537000"	"1"	"23"	"e11190.g.akamaiedge.net"	"103"	"20"		"92.122.200.233"		
"0x00003a9f"	"187.124.15.148"	"187.124.21.252"	"1505818665.699648000"	"1"	"23"	"e11190.g.akamaiedge.net"	"103"	"20"		"92.122.200.233"		
"0x00006add"	"187.124.15.148"	"187.124.21.252"	"1505818665.700626000"	"28"	"23"	"e11190.g.akamaiedge.net"	"148"	"875"				
"0x000022da"	"9.110.77.244"	"187.124.15.148"	"1505818665.707316000"	"1"	"23"	"e2842.e9.akamaiedge.net"	"103"	"20"		"23.206.41.75"		
"0x0000fb26"	"247.149.231.148"	"187.124.15.148"	"1505818665.710465000"	"1"	"9"	"kazfv.com"	"319"	"30,30,30,30,30,30,30,30,30,30,86400,86400,86400,86400"		"52.3.160.193,52.4.238.76,52.2.246.7,52.1.32.71,52.3.169.19,52.2.148.143,52.4.30.155,52.3.47.141,52.3.126.22,52.2.189.226"		
"0x0000479d"	"207.124.27.243"	"187.124.15.148"	"1505818665.712680000"	"16"	"250"	"4.1o18sr00n7894739p37477pq1pr155611777q7s9so7s45n9r6snqp2r14740s2.0n0p1r741p635393648s2sqso215np0on33o484o95561425q2r2nsn40540srp.po1p4p8122rpp0662s129702s4oo11378ss812n6q1nson470n7r980sno90718.7rq021r290612s0orq7.so2nn3qno84s751n.i.00.s.sophosxl.net"	"432"	"300,300,300"				"x u"
